id,created_at,updated_at,name,description,gsf_standards_version,estimated_annual_credits,crediting_period_start_date,crediting_period_end_date,methodology,type,size,sustaincert_id,sustaincert_url,project_developer,country,country_code,latitude,longitude,carbon_stream,programme_of_activities,poa_project_id,poa_project_sustaincert_id,poa_project_name,sustainable_development_goals,VER_issued_credits,VER_retired_credits,Goal_3,Goal_1,Goal_13,Goal_7,Goal_8,Goal_12,Goal_5,Goal_15,Goal_6,Goal_4,Goal_17,Goal_2,Goal_11,Goal_9,Goal_10,Goal_16,Goal_14
1524,2019-03-27 13:53:59+00:00,2022-11-08 08:29:01+00:00,GS1247 VPA 180 Zoba Debub Community Boreholes,"In this project co2balance and Vita, an Irish Charity that works in Eritrea, will renovate broken boreholes so that they deliver clean, safe water.",Gold Standard for the Global Goals,10000,2017-02-01,2024-01-31,GS TPDDTEC v 1.,Energy Efficiency - Domestic,Micro Scale,7334,https://platform.sustain-cert.com/public-project/1564,CO2balance UK ltd,Eritrea,ER,15.33,38.93,VER,VPA,155,1247,GS1247 Improved Kitchen Regimes Multi-Country PoA,"[{'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 6: Clean Water and Sanitation', 'issuable_products': [{'name': 'Water Benefit Certificate', 'abbreviation': 'WBC'}]}, {'name': 'Goal 5: Gender Equality', 'issuable_products': []}]",24301.0,15511.0,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
1523,2019-03-27 13:53:59+00:00,2022-11-08 08:29:00+00:00,GS1247 VPA 179 Zoba Debub Community Boreholes,"In this project co2balance and Vita, an Irish Charity that works in Eritrea, will renovate broken boreholes so that they deliver clean, safe water.",Gold Standard for the Global Goals,10000,2017-02-24,2024-02-23,GS TPDDTEC v 1.,Energy Efficiency - Domestic,Micro Scale,7333,https://platform.sustain-cert.com/public-project/1563,CO2balance UK ltd,Eritrea,ER,15.33,38.93,VER,VPA,155,1247,GS1247 Improved Kitchen Regimes Multi-Country PoA,"[{'name': 'Goal 6: Clean Water and Sanitation', 'issuable_products': [{'name': 'Water Benefit Certificate', 'abbreviation': 'WBC'}]}, {'name': 'Goal 5: Gender Equality', 'issuable_products': []}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}]",25962.0,19027.0,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
1522,2019-03-27 13:53:58+00:00,2022-11-08 08:29:04+00:00,GS1247 VPA 178 Zoba Debub Community Boreholes,"In this project co2balance and Vita, an Irish Charity that works in Eritrea, will renovate broken boreholes so that they deliver clean, safe water.",Gold Standard for the Global Goals,10000,2017-01-18,2024-01-17,GS TPDDTEC v 1.,Energy Efficiency - Domestic,Micro Scale,7332,https://platform.sustain-cert.com/public-project/1562,CO2balance UK ltd,Eritrea,ER,15.33,38.93,VER,VPA,155,1247,GS1247 Improved Kitchen Regimes Multi-Country PoA,"[{'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 6: Clean Water and Sanitation', 'issuable_products': [{'name': 'Water Benefit Certificate', 'abbreviation': 'WBC'}]}, {'name': 'Goal 5: Gender Equality', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}]",25962.0,21227.0,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
1521,2019-03-27 13:53:58+00:00,2022-11-08 08:28:59+00:00,GS1247 VPA 177 Zoba Debub Community Boreholes,"In this project co2balance and Vita, an Irish Charity that works in Eritrea, will renovate broken boreholes so that they deliver clean, safe water.",Gold Standard for the Global Goals,10000,2017-01-04,2024-01-03,GS TPDDTEC v 1.,Energy Efficiency - Domestic,Micro Scale,7331,https://platform.sustain-cert.com/public-project/1561,CO2balance UK ltd,Eritrea,ER,15.33,38.93,VER,VPA,155,1247,GS1247 Improved Kitchen Regimes Multi-Country PoA,"[{'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 6: Clean Water and Sanitation', 'issuable_products': [{'name': 'Water Benefit Certificate', 'abbreviation': 'WBC'}]}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 5: Gender Equality', 'issuable_products': []}]",24123.0,18348.0,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
1520,2019-03-27 13:53:58+00:00,2022-11-08 08:29:03+00:00,GS1247 VPA 176 Zoba Debub Community Boreholes,"In this project co2balance and Vita, an Irish Charity that works in Eritrea, will renovate broken boreholes so that they deliver clean, safe water.",Gold Standard for the Global Goals,10000,2016-10-29,2023-10-28,GS TPDDTEC v 1.,Energy Efficiency - Domestic,Micro Scale,7330,https://platform.sustain-cert.com/public-project/1560,CO2balance UK ltd,Eritrea,ER,15.33,38.93,VER,VPA,155,1247,GS1247 Improved Kitchen Regimes Multi-Country PoA,"[{'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 6: Clean Water and Sanitation', 'issuable_products': [{'name': 'Water Benefit Certificate', 'abbreviation': 'WBC'}]}, {'name': 'Goal 5: Gender Equality', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}]",25604.0,21053.0,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
1519,2019-03-27 13:53:58+00:00,2022-11-08 08:28:59+00:00,GS1247 VPA 69 Zoba Debub Community Boreholes,"In this project co2balance and Vita, an Irish Charity that works in Eritrea, will renovate broken boreholes so that they deliver clean, safe water.",Gold Standard for the Global Goals,10000,2016-10-25,2023-10-24,GS TPDDTEC v 1.,Energy Efficiency - Domestic,Micro Scale,5042,https://platform.sustain-cert.com/public-project/951,CO2balance UK ltd,Eritrea,ER,14.947827,39.154321,VER,VPA,155,1247,GS1247 Improved Kitchen Regimes Multi-Country PoA,"[{'name': 'Goal 6: Clean Water and Sanitation', 'issuable_products': [{'name': 'Water Benefit Certificate', 'abbreviation': 'WBC'}]}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 5: Gender Equality', 'issuable_products': []}]",32098.0,19676.0,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
1518,2019-03-27 13:53:58+00:00,2022-11-08 08:26:46+00:00,GS1247 VPA 65 Zoba Debub Community Boreholes,"In this project co2balance and Vita, an Irish Charity that works in Eritrea, will renovate broken boreholes so that they deliver clean, safe water.",Gold Standard for the Global Goals,10000,2016-10-21,2023-10-20,GS TPDDTEC v 1.,Energy Efficiency - Domestic,Micro Scale,5038,https://platform.sustain-cert.com/public-project/946,CO2balance UK ltd,Eritrea,ER,14.947827,39.154321,VER,VPA,155,1247,GS1247 Improved Kitchen Regimes Multi-Country PoA,"[{'name': 'Goal 6: Clean Water and Sanitation', 'issuable_products': [{'name': 'Water Benefit Certificate', 'abbreviation': 'WBC'}]}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 5: Gender Equality', 'issuable_products': []}]",32801.0,27075.0,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
1517,2019-03-27 13:53:58+00:00,2022-12-01 11:01:53+00:00,"VPA 175 EcoZoom Improved Stove Programme, Uganda","The VPA involves the distribution of fuel-efficient cook stoves to households throughout Uganda. The programme is implemented in conjunction with CO2Balance UK Ltd., who is the CME of the PoA.",Gold Standard for the Global Goals,9998,2019-01-31,2029-01-30,GS TPDDTEC v 1.,Energy Efficiency - Domestic,Micro Scale,7345,https://platform.sustain-cert.com/public-project/1559,Biolite Inc,Uganda,UG,1.37,32.29,VER,VPA,155,1247,GS1247 Improved Kitchen Regimes Multi-Country PoA,"[{'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}]",11279.0,4241.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1516,2019-03-27 13:53:57+00:00,2022-12-01 11:08:44+00:00,"VPA 174 EcoZoom Improved Stove Programme, Uganda","The VPA involves the distribution of fuel-efficient cook stoves to households throughout Uganda. The programme is implemented in conjunction with CO2Balance UK Ltd., who is the CME of the PoA. ",Gold Standard for the Global Goals,9998,2018-05-31,2028-05-30,GS TPDDTEC v 1.,Energy Efficiency - Domestic,Micro Scale,7317,https://platform.sustain-cert.com/public-project/1558,Biolite Inc,Uganda,UG,1.373,32.29,VER,VPA,155,1247,GS1247 Improved Kitchen Regimes Multi-Country PoA,"[{'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}]",18259.0,8798.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1515,2019-03-27 13:53:57+00:00,2022-08-18 13:21:42+00:00,"GS5658 VPA 9: Water is Life - Phase II, Madagascar","The project activity “Water is Life – Phase II, Madagascar” is developed by Associazione Mondobimbi Veneto onlus in collaboration with Carbonsink. The project foresees to provide safe drinking water for the local families living within three villages (Antsongobory, Andaboly and Ankilofolo) in the surroundings of the city of Toliara, in the Region of Atsimo-Andreafana, Madagascar. The project is addressed to supply safe drinking water for domestic use and consequently to improve the hygiene, social, economic and environmental issues related to the water consume. Moreover, verifiable CO2 emission reductions will be achieved.",Gold Standard for the Global Goals,10000,2018-11-26,2023-11-25,GS TPDDTEC v3.1,Energy Efficiency - Domestic,Micro Scale,7311,https://platform.sustain-cert.com/public-project/1552,Carbonsink (Carbonsink Group S.r.l.),Madagascar,MG,-23.308751,43.67335,VER,VPA,1019,5658,GS5658: PoA - Climate Finance for Sustainable Development,"[{'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 12: Responsible Production and Consumption', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 6: Clean Water and Sanitation', 'issuable_products': [{'name': 'Water Benefit Certificate', 'abbreviation': 'WBC'}]}]",13267.0,12977.0,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1514,2019-03-27 13:53:57+00:00,2022-12-15 14:28:43+00:00,GS5658 VPA 8: The Community Safe Water (Madagascar),"The project realizes solar-powered water systems to ensure the supply of safe drinking water for domestic use in three rural villages (Ambatoaranana, Ankatafa and Ambalavelona) in the Northern Madagascar. The project is developed by ZOE organization in collaboration with Carbonsink and ADAPS. The purpose of the project is to improve the conditions of local population by providing easy access to safe and clean water, and to ensure verifiable Carbon Dioxide (CO2) emission reductions through the reduced wood combustion. The project will also raise awareness among the population regarding hygiene and contribute to sustainable development goals (SDGs) number 3, 6, 12 and 13.",Gold Standard for the Global Goals,10000,2017-12-17,2022-12-16,GS TPDDTEC v3.1,Energy Efficiency - Domestic,Micro Scale,7090,https://platform.sustain-cert.com/public-project/1556,Carbonsink (Carbonsink Group S.r.l.),Madagascar,MG,-13.52124,48.69511,VER,VPA,1019,5658,GS5658: PoA - Climate Finance for Sustainable Development,"[{'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 6: Clean Water and Sanitation', 'issuable_products': [{'name': 'Water Benefit Certificate', 'abbreviation': 'WBC'}]}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 12: Responsible Production and Consumption', 'issuable_products': []}]",31216.0,20000.0,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1513,2019-03-27 13:53:57+00:00,2022-08-18 12:59:23+00:00,"GS5658 VPA 7: Water is Life, Madagascar","The project activity “Water is Life, Madagascar” is developed by Associazione Mondobimbi Veneto onlus in collaboration with Carbonsink. The project foresees to provide safe drinking water for the local families living in the surroundings of the city of Toliara, in the Region of Atsimo-Andreafana, Madagascar. The project is addressed to supply safe drinking water for domestic use and consequently to improve the hygiene, social, economic and environmental issues related to the water consume. Moreover, verifiable CO2 emission reductions will be achieved.",Gold Standard for the Global Goals,10000,2019-11-18,2023-11-17,GS TPDDTEC v3.1,Energy Efficiency - Domestic,Micro Scale,6752,https://platform.sustain-cert.com/public-project/1555,Carbonsink (Carbonsink Group S.r.l.),Madagascar,MG,23.3516,43.6855,VER,VPA,1019,5658,GS5658: PoA - Climate Finance for Sustainable Development,"[{'name': 'Goal 12: Responsible Production and Consumption', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 6: Clean Water and Sanitation', 'issuable_products': [{'name': 'Water Benefit Certificate', 'abbreviation': 'WBC'}]}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}]",14617.0,10516.0,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1511,2019-03-27 13:53:57+00:00,2022-10-27 09:31:09+00:00,GS5658 VPA 5: Resilience with Safe drinking water in Somali Regional State (Ethiopia),"This project activity is developed by an Italian ONG COOPI in collaboration with Carbonsink. The project includes realization of solar powered safe drinking water systems in Somali Regional State, in Ethiopia. The project is addressed to supply safe drinking water for domestic use and consequently to improve the hygiene, social, economic and environmental issues. Moreover, verifiable CO2 emission reductions will be achieved.",v2.2 CASH,10000,2019-10-01,2023-09-30,GS TPDDTEC v3.1,Energy Efficiency - Domestic,Micro Scale,6750,https://platform.sustain-cert.com/public-project/1553,Carbonsink (Carbonsink Group S.r.l.),Ethiopia,ET,4.115466,42.111811,VER,VPA,1019,5658,GS5658: PoA - Climate Finance for Sustainable Development,"[{'name': 'Goal 12: Responsible Production and Consumption', 'issuable_products': []}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 6: Clean Water and Sanitation', 'issuable_products': [{'name': 'Water Benefit Certificate', 'abbreviation': 'WBC'}]}]",7906.0,952.0,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1510,2019-03-27 13:53:56+00:00,2022-12-01 11:28:44+00:00,"VPA 173 EcoZoom Improved Stove Programme, Uganda","The VPA involves the distribution of fuel-efficient cook stoves to households throughout Uganda. The programme is implemented in conjunction with CO2Balance UK Ltd., who is the CME of the PoA. ",Gold Standard for the Global Goals,9998,2018-01-31,2025-01-30,GS TPDDTEC v 1.,Energy Efficiency - Domestic,Micro Scale,7318,https://platform.sustain-cert.com/public-project/1557,Biolite Inc,Uganda,UG,1.37,32.29,VER,VPA,155,1247,GS1247 Improved Kitchen Regimes Multi-Country PoA,"[{'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}]",34620.0,13436.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1509,2019-03-27 13:53:56+00:00,2020-05-07 18:23:37+00:00,Chumporn applied biogas technology for advanced waste water management,"The purpose of the Chumporn applied biogas technology for advanced waste water management is  to treat the wastewater generated in the production of palm oil and to use the organic matter removed  from the wastewater to produce heat from clean, renewable energy (biogas). The planned  project activity consists of a wastewater treatment facility, i.e. two anaerobic tank digesters, as well  as a combustion system to generate heat from the produced biogas. Biogas is produced by the anaerobic  digestion of organic matter in the tank reactors. The project activity involves the design,  construction, installation, start-up and operation of the wastewater treatment and heat generation  facilities. Hence, the project will lead to a shift from traditional waste water treatment in open, anaerobic  ponds with uncontrolled release of methane to the atmosphere to a closed tank digester  system with biogas capture and utilization. The ultimate purpose of the project activity is to reduce  greenhouse",1.0,28133,2009-02-09,2019-02-08,AMS-III.I. Avoidance of methane production in wastewater treatment through replacement of anaerobic systems by aerobic systems,Biogas - Heat,Large Scale,708,https://platform.sustain-cert.com/public-project/1258,Deutsche Gesellschaft fuer Internationale Zusammenarbeit GmbH,Thailand,TH,,,GS CER,Standalone,,,,"[{'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}]",0.0,0.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1508,2019-03-27 13:53:56+00:00,2023-01-09 10:23:47+00:00,GS1247 VPA 84 Zoba Maekel Community Boreholes,"In this project co2balance and Vita, an Irish Charity that works in Eritrea, will renovate broken boreholes so that they deliver clean, safe water.",V2.1 SOP,10000,2016-01-15,2023-01-14,GS TPDDTEC v 1.,Energy Efficiency - Domestic,Micro Scale,5244,https://platform.sustain-cert.com/public-project/994,CO2balance UK ltd,Eritrea,ER,15.254,38.692,VER,VPA,155,1247,GS1247 Improved Kitchen Regimes Multi-Country PoA,"[{'name': 'Goal 6: Clean Water and Sanitation', 'issuable_products': [{'name': 'Water Benefit Certificate', 'abbreviation': 'WBC'}]}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}]",39395.0,31668.0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1507,2019-03-27 13:53:56+00:00,2023-01-09 10:23:47+00:00,GS1247 VPA 54 Eritrean District Boreholes,"In this project co2balance and Vita, an Irish Charity that works in Eritrea, will renovate broken boreholes so that they deliver clean, safe water.",Gold Standard for the Global Goals,10000,2015-12-18,2022-12-17,GS TPDDTEC v 1.,Energy Efficiency - Domestic,Micro Scale,4797,https://platform.sustain-cert.com/public-project/895,CO2balance UK ltd,Eritrea,ER,15.254,38.692,VER,VPA,155,1247,GS1247 Improved Kitchen Regimes Multi-Country PoA,"[{'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 6: Clean Water and Sanitation', 'issuable_products': [{'name': 'Water Benefit Certificate', 'abbreviation': 'WBC'}]}]",40116.0,33356.0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1506,2019-03-27 13:53:56+00:00,2023-01-09 10:23:46+00:00,GS1247 VPA 47 Eritrean District Boreholes,"In this project co2balance and Vita, an Irish Charity that works in Eritrea, will renovate broken boreholes so that they deliver clean, safe water.",Gold Standard for the Global Goals,10000,2015-12-22,2022-12-21,GS TPDDTEC v 1.,Energy Efficiency - Domestic,Micro Scale,4518,https://platform.sustain-cert.com/public-project/847,CO2balance UK ltd,Eritrea,ER,15.254,38.692,VER,VPA,155,1247,GS1247 Improved Kitchen Regimes Multi-Country PoA,"[{'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 6: Clean Water and Sanitation', 'issuable_products': [{'name': 'Water Benefit Certificate', 'abbreviation': 'WBC'}]}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}]",39947.0,35522.0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1505,2019-03-27 13:53:56+00:00,2022-12-21 11:53:11+00:00,GS5658 VPA 4: Resilience with Safe Drinking Water in Drought Prone Areas of Bale Zone in Oromia (Ethiopia),"This project activity is developed by an Italian ONG COOPI in collaboration with Carbonsink. The project includes realization of solar powered safe drinking water systems in the Bale Zone of the Oromia Region, in Ethiopia. The project foresees to provide safe drinking water for the local families living in several villages of the area. The safe water is foreseen to be available for the local communities starting from September 2018",v2.2 CASH,10000,2018-09-01,2023-08-31,GS TPDDTEC v3.1,Energy Efficiency - Domestic,Micro Scale,6749,https://platform.sustain-cert.com/public-project/1551,Carbonsink (Carbonsink Group S.r.l.),Ethiopia,ET,7.699276,39.590369,VER,VPA,1019,5658,GS5658: PoA - Climate Finance for Sustainable Development,"[{'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 6: Clean Water and Sanitation', 'issuable_products': [{'name': 'Water Benefit Certificate', 'abbreviation': 'WBC'}]}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 12: Responsible Production and Consumption', 'issuable_products': []}]",17425.0,11397.0,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1504,2019-03-27 13:53:55+00:00,2022-08-09 16:03:41+00:00,"GS1247 VPA 155 Improved Kitchen Regimes: Gatsibo District Borehole Project, Rwanda","The project will support the provision of safe water to hundreds of households within Gatsibo District using borehole technology. By providing safe water, the project will ensure that households consume less firewood during the process of water purification and as a result there shall be a reduction of carbon dioxide emissions from the combustion process.",V2.1 SOP,10000,2017-02-05,2024-02-04,GS TPDDTEC v 2.,Energy Efficiency - Domestic,Micro Scale,6790,https://platform.sustain-cert.com/public-project/1526,Deactivated Projects,Rwanda,RW,-1.62,30.2,VER,VPA,155,1247,GS1247 Improved Kitchen Regimes Multi-Country PoA,"[{'name': 'Goal 5: Gender Equality', 'issuable_products': []}, {'name': 'Goal 6: Clean Water and Sanitation', 'issuable_products': [{'name': 'Water Benefit Certificate', 'abbreviation': 'WBC'}]}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}]",27194.0,26719.0,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
